TIME_GRP,B_NAME,LENGTH_RH_BOW_MM,LENGTH_RH_P_MM,LENGTH_RH_S_MM,TWA_SGP_DEG,TWS_MHU_TM_KM_H_1,BDE_BOAT_RACE_STATUS_UNK,HEADING_DEG,DB_STOW_STATE_P_UNK,DB_STOW_STATE_S_UNK,ANGLE_PILOT_P_R_DEG,ANGLE_DB_CANT_P_DEG,ANGLE_RUDDER_OFFSET_DEG,ANGLE_RUDDER_DEG,ANGLE_FLAP_4_TWIST_DEG,ANGLE_FLAP_1_TWIST_DEG,ANGLE_CA1_DEG,ANGLE_JORAL_P_L_DEG,ANGLE_CA5_DEG,ANGLE_CA6_DEG,ANGLE_FLAP_2_TWIST_DEG,ANGLE_RUD_RAKE_P_DEG,ANGLE_DB_RAKE_P_TARG_DEG,ANGLE_DB_CANT_S_DEG,ANGLE_RUD_AVG_DEG,ANGLE_RUD_DIFF_TACK_DEG,ANGLE_CA1_TARG_DEG,ANGLE_RUD_DIFF_DEG,ANGLE_CA4_TARG_DEG,ANGLE_FLAP_3_TWIST_DEG,ANGLE_JORAL_S_R_DEG,ANGLE_DB_RAKE_S_DEG,ANGLE_CA5_TARG_DEG,ANGLE_DB_RAKE_S_TARG_DEG,ANGLE_WING_TWIST_ABS_DEG,ANGLE_CA2_DEG,ANGLE_WING_TWIST_DEG,ANGLE_RUD_RAKE_P_TARG_DEG,ANGLE_CA6_TARG_DEG,ANGLE_DB_RAKE_LIM_DEG,ANGLE_CA4_DEG,ANGLE_JORAL_S_L_DEG,ANGLE_PILOT_P_L_DEG,ANGLE_PILOT_S_R_DEG,ANGLE_RUD_RAKE_S_TARG_DEG,ANGLE_FLAP_5_TWIST_DEG,ANGLE_JORAL_P_R_DEG,ANGLE_DB_RAKE_S_AOA_DEG,ANGLE_CA2_TARG_DEG,ANGLE_WING_ROT_DEG,ANGLE_PILOT_S_L_DEG,ANGLE_DB_RAKE_P_DEG,ANGLE_RUD_RAKE_S_DEG,ANGLE_DB_RAKE_P_AOA_DEG,ANGLE_CA3_TARG_DEG,ANGLE_CA3_DEG,PK,TIME_SAILED,BOAT_SPEED_KNOTS,FOILING,TIME_FOILING,MANEUVER,MANEUVER_ID,TIME_IN_MANEUVER,LATITUDE,LONGITUDE,BDE_LEG_NUM_UNK
559,ESP,0.562621772,0.705455184,0.698902607,21.94385247,58.14230576,2,197.3067072,5,5,306.1278492,-10.89635361,68.87200076,83.43843784,-3.752167836,2.816612706,9.490302819,262.8629994,8.379880546,6.43021628,0,1.410911003,3.292593221,-10.37367338,2.589642318,2.357462844,9.159860828,-2.357462844,7.946156703,0,69.61046715,3.096261995,6.330560405,3.072819718,3.060086965,0,-3.084990689,1.519505034,4.481151791,-0.251772486,12.11430953,87.14491513,52.47152469,236.8689387,3.764318742,-2.149435772,189.7368495,0.993907677,0,37.81331719,159.2602995,3.096299347,3.76837374,0.983140951,0,0,559-ESP,1,27.29985817,Yes,1,N,X,0,32.2929019,-64.8529725,5
562,ESP,1.029864788,0.817452431,0.875809312,79.51959632,58.23426819,2,127.1088642,5,6,306.2596718,-10.53184178,68.87200076,73.79492791,6.209370651,4.174820368,-21.45114653,262.3795859,-11.06695551,-5.067828756,0,6.329655405,3.692231218,-10.42406225,2.564084177,7.531142456,-21.45964499,7.531142456,-17.05525386,0,64.22707597,2.136378158,-11.19244914,2.229223054,16.38331863,0,16.38331863,6.348268951,-4.481156487,-3.866057398,-17.27632488,86.83729707,83.76107549,236.8689387,-1.064445495,5.99912633,330.3640651,3.323363437,0,85.17580574,159.1724086,5.365599817,-1.201486944,6.480544102,0,0,562-ESP,1,22.36040406,Yes,1,N,X,0,32.2926089,-64.8529292,5
563,AUS,1.068474889,0.88876456,1.075500965,63.91901395,54.05480461,2,136.0077128,5,1,164.006475,-8.119786942,68.87200076,62.01740732,7.64730946,7.223830047,-20.23116376,326.2111462,-5.350382156,2.244366864,0,6.342138003,2.670182201,6.235755245,2.634986023,7.414303533,-20.03966233,7.414303533,-12.97634514,0,108.7224048,4.993700286,-5.444879957,4.999916185,22.47552977,0,22.46597604,6.405532404,2.742935028,-1.977213833,-13.02699953,175.3445344,129.2451835,282.6606852,-1.09434198,7.594836532,114.7649775,4.456522983,0,21.41344389,27.37835737,2.714670425,-1.07216585,2.15398852,0,0,563-AUS,1,25.37231524,Yes,1,N,X,0,32.2919105,-64.8514415,5
565,ESP,1.058702469,1.087539077,0.978494227,85.18484891,61.17065964,2,129.6758269,5,6,306.3036309,-10.45576799,68.87200076,67.27310812,5.983769076,4.225770591,-21.48203094,262.2916951,-11.27249127,-5.230820121,0,6.306658158,2.887070803,-10.42171864,2.602311465,7.408693386,-21.45964499,7.408693386,-17.05525386,0,60.46969329,5.064653998,-11.19244914,4.999916185,16.25121082,0,16.26080382,6.348268951,-4.481156487,-1.390135488,-17.26629133,42.62762042,348.5796605,236.8250069,-1.064445495,6.051264152,330.5618127,3.878674038,0,77.29286586,159.0845178,2.557790371,-1.102035121,1.395224406,0,0,565-ESP,1,24.65747697,Yes,1,N,X,0,32.2924274,-64.8526072,5
567,GBR,0.924346983,0.898749053,-0.860963821,48.87604481,43.21615677,2,135.4727314,5,1,148.010131,-10.19898873,68.87200076,67.43912269,5.690557593,5.278327075,-21.23512985,127.1138093,-10.3047619,-4.799460378,0,6.032598525,2.722835703,6.275898828,2.299059177,7.467078697,-21.03945517,7.467078697,-15.99148605,0,282.2212035,6.983433856,-10.77392332,6.999882659,16.43566861,0,16.49247188,6.078687788,-5.149406828,-0.342497088,-15.96645852,77.6525846,87.1888674,118.7860328,-1.421186275,5.523588069,242.4500775,5.017466783,0,17.6770111,274.7064382,2.851673561,-1.434479958,0.885706488,0,0,567-GBR,1,31.06758392,Yes,1,N,X,0,32.288667,-64.8463652,5
567,USA,0.454306632,-0.421528816,-0.538791358,71.8736435,4.564600039,2,145.187569,5,1,18.41337379,-9.957387013,68.87200076,48.62177395,10.14917872,9.861463836,-20.13929259,126.4326482,-0.128648854,0.133456067,0,6.175036998,7.804394419,6.259585348,2.526764664,7.296544241,-20.13929259,7.296544241,-10.2778279,0,9.492335654,2.970802092,-0.128648854,2.999949711,20.27274936,0,20.27274936,6.331195186,0.133456067,-7.871868151,-10.2778279,4.108950878,350.3375053,22.45640524,-1.03566009,0.262104908,229.1344461,5.834753985,0,5.832574301,100.5044988,7.846817578,-1.12150767,10.71076968,0,0,567-USA,1,0.07129207,Yes,1,N,X,0,32.288441,-64.8411345,3
569,GBR,0.973183393,0.909796894,-0.860965788,49.3758883,38.10035248,2,134.5527322,5,1,148.010131,-10.19663915,68.87200076,66.25390729,6.885972606,6.668285085,-21.21457439,127.0918297,-7.650629786,-0.277152188,0,6.027125409,2.037346178,6.273548816,2.295638533,7.462973753,-21.03945517,7.462973753,-14.77289834,0,282.2212035,6.981629832,-8.295811162,6.999882659,20.93742239,0,20.93742239,6.078687788,-1.31352894,-1.579195018,-14.55618839,77.82836635,87.1888674,118.7420874,-1.421186275,7.383163847,242.4281116,6.259641697,0,16.12636179,163.8306933,2.058058513,-1.435848237,1.32701088,0,0,569-GBR,1,31.37764971,Yes,1,N,X,0,32.288474,-64.8461147,5
572,DEN,0.544993758,0.588223279,0.620363832,-26.01780589,40.85716553,2,223.624273,1,5,274.794329,6.419760115,68.87200076,69.38925782,-4.143365213,-4.111621482,20.07831437,16.96315559,11.81351568,7.286214434,0,-1.302291999,6.999882659,-9.964204395,2.454434241,7.513452266,20.03971868,-7.513452266,15.91238733,0,262.1378792,3.826959261,11.75803832,3.47490399,12.79209993,0,-12.79209993,-1.23177275,6.871124628,-0.130774684,15.96669246,53.61411972,244.4715949,313.7305054,6.26810174,-4.537114093,292.5485315,1.623567555,0,-20.19466835,247.8115028,6.96997881,6.211160588,4.800811902,0,0,572-DEN,1,31.10427794,Yes,1,Y,DEN-8,-9,32.2935512,-64.8518045,5
733,DEN,1.013573647,0.992646933,1.051075697,-25.84872285,38.41152992,2,212.5884495,1,5,323.1349382,6.422697096,68.87200076,67.99285296,-1.169402557,-0.23453701,20.12933247,27.00481774,18.7355948,19.28824248,0,-1.08304378,6.999882659,-10.18509698,2.628912277,7.423911901,20.03971868,-7.423911901,19.74504895,0,0.725108997,3.102742564,19.4484514,3.019227066,0.841088491,0,-0.851290766,-1.069990115,19.09955509,-1.307102586,19.91518384,52.86703704,167.4342601,229.9694094,6.429884162,0.552648802,294.2843831,2.012959415,0,-18.12141565,303.3592456,6.995125859,6.340868441,5.907143745,0,0,733-DEN,1,27.32295275,Yes,1,N,X,0,32.2800944,-64.840741,5
735,ESP,0.842470586,0.897521019,0.858228207,12.0637371,52.84325294,2,232.9620978,1,5,73.47771343,6.458600412,68.87200076,71.3478009,-6.776809107,-6.000411686,20.50734416,108.546623,7.671986933,-0.802374018,0,-0.604745963,6.999882659,-10.43724622,2.260265623,5.730022853,20.45965407,-5.730022853,15.32514816,0,124.938476,1.970694844,8.490463869,2.184661406,21.30971893,0,-21.28107311,-0.514225946,0.66663959,-0.488349027,14.50693248,217.6645368,19.24834735,295.141326,5.158031649,-8.50385104,332.2537326,0.333319795,0,29.92083894,301.51351,5.135067272,5.12527705,3.587744265,0,0,735-ESP,1,40.17466819,Yes,1,Y,ESP-17,-13,32.2769184,-64.8430057,6
738,NZL,0.932014048,0.936507165,0.885192335,-48.77246841,40.64592934,2,229.7841474,1,5,36.69491128,6.269156151,68.87200076,68.63484293,-9.258732939,-6.934936524,23.41051948,236.0559276,7.226528826,-1.117536662,0,-0.775173323,4.999916185,-10.51036425,2.315779053,6.18190518,23.41962925,-6.18190518,16.54035151,0,81.05839696,2.517849773,7.606985731,2.30285975,24.52805625,0,-24.55670548,-0.708840661,-2.567368431,-1.584042531,16.46559167,254.8648206,260.1603209,339.2631186,5.635830702,-8.363036445,226.6514948,1.802545405,0,-26.6261401,114.5672231,5.007051171,5.406731643,4.318797341,0,0,738-NZL,1,31.93137464,Yes,1,N,X,0,32.2780599,-64.8415829,6
739,USA,0.089211367,-0.101954035,0.01434997,5.825274536,45.10896034,2,173.6010876,5,1,17.88602172,-9.957093315,68.87200076,59.16154814,9.838372674,9.981455745,-19.99648699,126.081071,-0.176659908,0.305341846,0,6.139682658,7.698698949,6.262234608,2.439709421,7.399946475,-20.13929259,7.399946475,-10.2778279,0,9.228659616,2.981679595,-0.128648854,2.999949711,20.30182889,0,20.30182889,6.121198459,0.133456067,-6.427892309,-10.0150321,357.5007072,350.7330279,22.10483832,-1.245656604,0.482001754,266.0930232,4.393655361,0,8.020266817,99.88925582,7.765275365,-1.260263817,9.177251343,0,0,739-USA,1,3.518561301,No,0,N,X,0,32.2875232,-64.8408527,3
743,DEN,1.363286853,1.358379841,1.221449018,-25.92321118,38.60595016,2,212.6504539,1,5,326.9582322,6.420934907,68.87200076,68.84288366,-0.274533451,0.224611331,20.08852038,26.87297972,20.0487977,20.28277096,0,-0.711275356,6.999882659,-10.18890567,3.017551535,7.45765389,20.03971868,-7.45765389,20.03971868,0,0.703136012,2.987445342,20.03971868,2.914707883,0.19425066,0,0.194229689,-0.653920657,20.03971868,-0.498788811,20.3131192,52.84506433,167.4342601,229.9694094,6.699887517,0.244151782,294.3942672,0.991478798,0,-24.22292097,303.3592456,6.995125859,6.74637848,4.997364255,0,0,743-DEN,1,25.87422474,Yes,1,N,X,0,32.2791067,-64.8415557,5
746,USA,-0.601335466,0.008843493,0.080746412,2.113560844,45.28137016,2,175.3600663,5,1,17.88602172,-9.955914253,68.87200076,59.10480976,9.850970104,10.01270642,-20.26179886,126.081071,-0.378305102,0.152556744,0,6.120646067,7.713867946,6.263413242,2.434952621,-7.371386893,-20.13929259,7.371386893,-10.2778279,0,9.228659616,2.979866607,-0.128648854,2.999949711,20.41435626,0,20.41369032,6.121198459,0.133456067,-6.978883242,-10.23888045,359.0827703,350.7330279,22.10483832,-1.245656604,0.550014003,266.0930232,4.961833611,0,8.794636953,99.93320126,7.696420228,-1.250741039,9.680197446,0,0,746-USA,1,4.529458556,No,0,N,X,0,32.2873737,-64.8408429,3
749,FRA,0.946706414,1.074693322,1.059722066,-58.90139989,30.10174942,2,234.7010913,1,5,290.9225094,6.316011249,68.87200076,67.09238131,-4.221055626,-3.926995065,19.84387154,245.8339171,11.68601739,6.997499776,0,-0.815251059,4.999916185,-10.12133631,2.417837234,6.466176373,19.99958448,-6.466176373,15.741496,0,145.4392888,2.158723336,11.52508191,2.210521356,12.84637091,0,-12.83674973,-0.761346726,7.034953546,0.156744957,15.91687647,206.3264637,277.4750417,89.51800288,5.68544605,-4.688698188,232.0129201,-0.166237666,0,-24.06652159,102.1744527,5.011588124,5.65092542,2.686626949,0,0,749-FRA,1,38.63088313,Yes,1,N,X,0,32.2770497,-64.8427174,6
754,USA,0.267451793,-0.011698879,-0.008147246,2.492490134,41.57341919,2,174.908058,5,1,17.88602172,-9.957387013,68.87200076,58.15705954,9.975533971,10.03217758,-20.25158773,126.3227778,-0.243875586,0.248049846,0,6.12608674,7.700133289,6.260468577,2.430871156,-7.390431168,-20.13929259,7.390431168,-10.2778279,0,9.228659616,3.008873993,-0.128648854,2.999949711,20.499638,0,20.499638,6.121198459,0.133456067,-6.405892696,-10.21940929,358.8850226,350.7330279,22.10483832,-1.245656604,0.491925432,290.2193824,4.431850205,0,10.00387584,99.93320126,7.730847796,-1.264344535,9.153823795,0,0,754-USA,1,4.489607056,No,0,N,X,0,32.2872004,-64.8408362,3
756,ESP,0.640457094,0.660152972,0.612358868,175.3255055,41.14272766,2,309.8578155,1,5,174.8171892,6.458600412,68.87200076,71.26268991,-3.110922142,-2.101523489,20.35399105,109.6013272,15.14154072,11.56565238,0,-0.242198214,6.999882659,-10.43929613,1.746739665,3.977875706,20.45965407,-3.977875706,18.55628184,0,125.004401,1.70235923,16.02265049,1.718400783,8.788337811,0,-8.807823487,-0.21413182,13.12234385,-1.095128519,18.2423783,217.5986254,19.99543002,295.0973942,3.829019417,-3.595377855,333.3963412,0.684579935,0,36.59644727,301.51351,6.964916359,3.735677625,5.938131887,0,0,756-ESP,1,42.16146953,Yes,1,Y,ESP-17,8,32.2764502,-64.8470705,6
761,FRA,0.804663539,0.877554893,0.815896273,-63.51450283,30.79462624,2,244.5779273,1,5,88.99065081,6.310711022,68.87200076,66.86227224,-4.362075127,-2.034740675,19.85405535,245.7460263,13.44705531,13.22780282,0,-0.64882715,6.999882659,-10.12574178,1.6259038,4.549461794,19.99958448,-4.549461794,17.82407532,0,145.4173092,1.400850134,15.66985756,1.275942836,6.626251674,0,-6.606262272,-0.638721672,13.37579595,-0.517559078,17.81919003,206.1946274,277.3871508,89.60589376,4.034854424,-0.209446257,232.034886,-0.236001339,0,-27.07054465,102.1305073,6.999906564,3.900634804,5.372130332,0,0,761-FRA,1,39.3724865,Yes,1,N,X,0,32.275886,-64.8449204,6
762,NZL,1.249064922,1.224421144,1.18518579,-78.52820802,34.35810013,2,264.6065828,1,5,164.0504205,6.26768766,68.87200076,65.57934415,-3.981424416,-2.812105635,23.47317622,235.924105,16.62911153,13.33572408,0,-0.254254139,6.999882659,-10.47208104,1.662404331,3.833316886,23.41962925,-3.833316886,20.56539394,0,80.79472433,1.543185087,16.85891153,1.658489992,10.13745214,0,-10.12700537,-0.159303237,12.63753958,-1.127773728,20.64038942,254.8428547,259.94058,339.2191868,3.629844697,-3.333475532,226.5855698,0.544393664,0,-31.13312922,114.6111617,7.017519061,3.579062881,6.020535558,0,0,762-NZL,1,43.24506847,Yes,1,N,X,0,32.2757207,-64.845788,6
764,USA,0.168110564,0.046276789,0.067491524,5.910157993,40.76892815,2,169.6381436,5,1,17.88602172,-9.949436672,68.87200076,58.08560893,10.01420906,9.716830311,-19.95571076,126.2568528,-0.224671069,0.200301474,0,6.158719676,7.692929147,6.263706941,2.449908174,7.417623005,-20.13929259,7.417623005,-10.2778279,0,9.206686897,3.046946962,-0.128648854,2.999949711,20.15601118,0,20.15601118,6.121198459,0.133456067,-6.547890195,-10.23888045,359.2805179,350.645137,22.10483832,-1.245656604,0.424972556,132.2335142,4.603108234,0,12.95067985,99.93320126,7.721788404,-1.258903435,9.279762238,0,0,764-USA,1,4.627232815,No,0,N,X,0,32.286994,-64.8408125,3
765,USA,0.169174835,0.060604133,-0.0069835,6.387758971,41.16848373,2,169.6591396,5,1,17.88602172,-9.953558692,68.87200076,58.30731004,10.01420906,9.716830311,-19.95571076,126.2568528,-0.224671069,0.200301474,0,6.158719676,7.691343689,6.262530441,2.449908174,7.417623005,-20.13929259,7.417623005,-10.2778279,0,9.228659616,3.045133974,-0.128648854,2.999949711,20.15601118,0,20.15601118,6.121198459,0.133456067,-6.005899316,-10.23888045,359.1486952,350.645137,22.10483832,-1.245656604,0.424972556,132.2335142,4.071116752,0,12.43570493,99.93320126,7.721788404,-1.258903435,8.747770756,0,0,765-USA,1,4.423140618,No,0,N,X,0,32.2869729,-64.840808,3
838,USA,0.027505009,-0.004886436,-0.01878397,-6.396963504,35.53778458,0,191.5988,5,1,17.88602172,-9.959448876,68.87200076,70.28972264,9.98431418,8.30362746,-20.24137318,126.4326482,-1.991863095,-3.27733778,0,6.631904936,7.641973375,6.267535262,2.559307954,-8.145194392,-20.13929259,8.145194392,-10.2778279,0,10.5909861,2.976240844,-0.128648854,2.999949711,16.96403497,0,17.17444066,6.121198459,0.133456067,-5.012916169,-12.01610336,0.175784003,350.7330279,21.66537883,-1.245656604,-1.113501515,300.9861647,2.96548479,0,2.643540835,99.88925582,8.18385497,-1.513289135,8.145930345,0,0,838-USA,1,0.34242767,No,0,N,X,0,32.2864189,-64.840747,0
840,JPN,-0.083665304,-0.052484121,-0.073676139,24.28355256,29.34501114,0,169.7461425,5,1,196.9220309,-10.49806564,68.87200076,73.88949188,-0.411933084,-0.700194548,3.04830617,159.0405723,1.936178483,2.92304114,0,-1.556672362,6.0352115,6.179378864,1.821858192,-6.757060896,2.95999225,-6.757060896,2.358593881,0,306.3255968,7.02363891,1.888380393,6.999882659,0.125264936,0,-0.134823919,-1.499974855,1.426685218,-4.572923494,2.348111675,37.28818151,17.79813084,116.2371702,5.264343543,0.977303701,343.6137851,6.595646023,0,3.541887015,17.66629283,6.030932813,5.20038864,5.601129926,0,0,840-JPN,1,3.04008609,No,0,N,X,0,32.2892974,-64.838692,0
843,USA,0.047142323,-0.097500339,-0.04154896,-7.829816383,36.69181252,0,191.8247837,5,1,17.88602172,-9.961216187,68.87200076,70.3002343,9.774955221,9.515770033,-19.8130708,126.4106686,-0.52234512,0.133456067,0,6.149201381,7.636478487,6.263413242,2.443108507,-7.412186174,-20.13929259,7.412186174,-10.2778279,0,10.5909861,2.979866607,-0.128648854,2.999949711,19.94652757,0,19.9560813,6.121198459,0.133456067,-5.278911483,-10.29730077,0.285648996,350.7330279,21.66537883,-1.245656604,0.665355034,300.9861647,3.260862083,0,2.33264834,99.88925582,7.68554742,-1.262984367,7.96654311,0,0,843-USA,1,0.564162725,No,0,N,X,0,32.2864169,-64.8407775,0
848,JPN,-0.022890402,-0.152839571,-0.167295754,20.27872919,29.02030334,0,170.847128,5,1,196.9220309,-10.49953755,68.87200076,80.30519102,-0.42152307,-0.690604536,3.038707192,158.974661,1.936178483,2.913482291,0,-1.556672362,6.02800565,6.179378864,1.823216119,-6.75977675,2.95999225,-6.75977675,2.358593881,0,306.5673035,7.025444215,1.888380393,6.999882659,0.125224875,0,-0.134823919,-1.499974855,1.426685218,-4.563923439,2.348111675,37.22226335,17.79813084,116.2371702,5.264343543,0.977303701,343.7895669,6.576646145,0,3.423633389,17.66629283,6.027311959,5.203104494,5.580319193,0,0,848-JPN,1,3.03225311,No,0,N,X,0,32.2894112,-64.8387044,0
854,JPN,0.094950028,-0.065474793,-0.152935699,20.35423693,24.54216614,0,166.9302058,5,1,196.9220309,-10.4989493,68.87200076,80.79377494,-0.411933084,-0.700194548,3.04830617,158.9526815,1.936178483,2.913482291,0,-1.556672362,6.02728848,6.17996626,1.823216119,-6.75977675,2.95999225,-6.75977675,2.358593881,0,306.4794127,7.021833606,1.888380393,6.999882659,0.134823919,0,-0.134823919,-1.499974855,1.426685218,-4.954916764,2.348111675,37.1783145,17.79813084,116.2371702,5.264343543,0.977303701,343.7895669,6.973639364,0,3.183311475,17.66629283,6.029122813,5.203104494,5.977312413,0,0,854-JPN,1,2.886359887,No,0,N,X,0,32.2894912,-64.8387177,0
857,JPN,-0.046838552,-0.02240268,-0.164989308,22.74091677,24.95938911,0,166.1412097,5,1,196.9220309,-10.49924385,68.87200076,81.16468153,-0.42152307,-0.690604536,3.04830617,158.8867565,1.936178483,2.92304114,0,-1.556672362,6.028852594,6.178497769,1.823216119,-6.75977675,2.95999225,-6.75977675,2.358593881,0,306.5013786,7.021833606,1.888380393,6.999882659,0.125264936,0,-0.134823919,-1.499974855,1.426685218,-4.758920217,2.348111675,37.1783145,17.79813084,116.2371702,5.264343543,0.977303701,343.8334987,6.797642892,0,4.203725729,17.66629283,6.027311959,5.203104494,5.80131594,0,0,857-JPN,1,2.829731772,No,0,N,X,0,32.2895295,-64.8387237,0
371,GBR,1.199851394,1.272737265,-0.860169947,-147.7763473,35.78489113,2,316.68071,1,5,3.823302121,6.492444,68.87200076,68.52241119,-2.255447779,-2.433701629,31.20149258,127.4433932,26.53381131,24.8441779,0,-0.108284565,6.999882659,-10.51510526,1.83681588,3.890200836,31.03937804,-3.890200836,29.13332155,0,302.0628211,1.949425422,27.16323032,2.00042986,6.357313403,0,-6.357313403,-0.079451542,25.03947862,-0.591640324,28.75687225,177.1023792,41.74870143,289.9996415,3.781700293,-1.668163995,292.900095,0.437862457,0,-23.86816094,316.1035863,6.979197431,3.781916298,5.456787965,0,0,371-GBR,1,43.19284705,Yes,1,N,X,0,32.2799124,-64.8446917,4
372,GBR,1.201473951,1.282164812,-0.860382617,-147.8866002,38.32517395,2,317.1676752,1,5,27.64203341,6.492444,68.87200076,68.44781186,-1.480201671,-2.40011951,31.16790854,127.3774819,27.2983844,25.26582597,0,-0.053552922,6.999882659,-10.51363676,1.828603217,3.764312339,31.03937804,-3.764312339,29.13332155,0,302.0628211,1.95844426,27.16323032,1.950713766,5.902084709,0,-5.902084709,-0.090822606,25.03947862,-0.665513569,28.76779031,177.0144883,41.74870143,289.9996415,3.793071277,-2.021763315,293.1418017,0.527468189,0,-25.0125506,316.1035863,6.975575296,3.710759387,5.544599012,0,0,372-GBR,1,43.18195045,Yes,1,N,X,0,32.2800624,-64.8448479,4
372,JPN,0.703569651,0.168989018,0.417670339,176.6943301,37.07456589,2,3.004949836,5,1,196.9659763,-10.88031974,68.87200076,82.19648406,9.797955029,11.91056413,-19.77234068,165.3468314,1.926573957,11.06899005,0,6.414698944,3.184845066,6.180259958,2.629824748,7.569748393,-19.91958077,7.569748393,-7.839317176,0,304.435902,7.011005622,1.605846203,6.999882659,30.84132988,0,30.83160369,6.387717136,10.87990054,-8.494857389,-7.8617774,86.77137891,17.71023826,297.0310207,-1.112157248,9.123083674,343.7456078,10.49755594,0,29.73506804,168.4889643,3.188789714,-1.155049235,6.671731343,0,0,372-JPN,1,4.441964982,Yes,1,N,X,0,32.2897874,-64.8466649,3
378,JPN,0.070453726,-0.04187119,0.020268224,-176.2313115,35.85823517,2,356.7240054,5,1,196.9659763,-10.88061429,68.87200076,65.72749778,10.44974803,12.22098684,-19.79270318,165.3907768,2.887647527,11.78017155,0,6.414698944,3.177631533,6.179378864,2.630503925,-7.568390039,-19.91958077,7.568390039,-7.839317176,0,304.501827,7.011005622,1.605846203,6.999882659,31.57287387,0,31.49484579,6.387717136,10.87990054,-5.138913949,-7.571718049,86.68348804,17.71023826,297.0310207,-1.112157248,8.824112634,344.0092804,7.138806999,0,29.45087753,168.4889643,3.186979714,-1.153690988,3.312977494,0,0,378-JPN,1,5.672013275,No,0,N,X,0,32.2899184,-64.8466779,3
379,DEN,0.705530405,0.624366522,0.599397659,-35.30330122,27.30830383,2,220.7343107,1,5,297.4704751,6.424166013,68.87200076,68.38896978,-5.381735285,-5.566068857,20.22119339,229.3322074,9.283601658,1.709303078,0,-1.103470955,6.999882659,-10.27503521,2.578421171,7.363784039,20.03972551,-7.363784039,14.45233877,0,89.89154593,4.608823822,8.828375526,4.596698102,18.51189074,0,-18.52210358,-1.071673756,2.212702961,-2.659454749,14.66533652,53.43833456,48.42849325,89.82562094,6.328027686,-7.574299006,291.4718478,4.570824491,0,-14.84655339,212.830484,6.982553615,6.26031319,6.944554284,0,0,379-DEN,1,22.55251472,Yes,1,Y,DEN-5,11,32.2804697,-64.83935,3
379,JPN,0.150739565,-0.146137983,0.004181393,-179.2894468,36.47875328,2,357.6239785,5,1,196.9659763,-10.88002433,68.87200076,64.33634534,8.97000889,12.19095791,-19.77234068,165.4786677,1.388624949,11.39026337,0,6.414698944,3.175529755,6.17996626,2.630503925,-7.568390039,-19.91958077,7.568390039,-7.839317176,0,304.5238202,7.014615377,1.605846203,6.999882659,31.1626049,0,31.15286846,6.387717136,10.87990054,-5.860901657,-7.58138362,86.63953577,17.71023826,297.0310207,-1.112157248,9.991899959,344.0092804,7.886600869,0,29.84950445,168.4889643,3.186979714,-1.153690988,4.058965419,0,0,379-JPN,1,5.794567215,No,0,N,X,0,32.2899454,-64.8466822,3
380,GBR,0.899011433,1.066977978,-0.860999346,-146.8231398,46.72342873,2,321.5596234,1,5,185.6279033,6.491562905,68.87200076,69.89255397,-3.412597724,-0.769422998,31.15671045,127.4433932,26.94236932,25.66774333,0,0.161268397,6.999882659,-10.49366444,1.829277485,3.33601807,31.03937804,-3.33601807,30.98812089,0,302.1067802,2.620386067,30.93514252,2.589443602,5.488969255,0,-5.488969255,0.026680917,30.8780319,0.590504271,30.36507786,177.1243588,42.49578069,289.9557097,3.675568118,-1.306948694,292.5485315,-0.045569135,0,-29.80372852,316.1035863,6.975575296,3.49728652,4.309620128,0,0,380-GBR,1,45.34808794,Yes,1,Y,GBR-6,-12,32.2812765,-64.8460965,4
380,USA,0.016403092,0.112022273,0.138507038,161.9688247,42.49382286,2,25.59357089,5,1,17.88602172,-10.74191962,68.87200076,47.73181396,-1.678638944,-1.498759402,8.500861125,124.564933,5.313773195,3.047350156,0,6.187273282,-4.249595145,6.262530441,2.674359502,7.025827559,8.460003787,7.025827559,6.950198155,0,19.88556472,2.974427855,5.378957106,2.999949711,5.453510328,0,-5.443821278,6.144658024,3.650461623,-5.118914302,6.992412139,350.5792121,257.1720038,57.83293291,-0.849122821,-2.266423252,81.38799456,3.097425688,0,7.669320598,224.6519569,-4.250309327,-0.838554384,-4.129122988,0,0,380-USA,1,6.562023615,No,0,Y,USA-12,6,32.2900509,-64.8465945,3
381,FRA,0.918014586,0.911100686,-0.860123217,93.31316335,49.99984703,2,51.08014686,5,1,153.810997,-10.43629,68.87200076,72.26717851,7.661698107,3.170931117,-26.47493508,182.309975,-15.61752807,-11.93675534,0,3.782378189,1.923494609,6.378428505,1.505065588,4.55462499,-30.01945663,4.55462499,-24.32984246,0,24.49989538,4.979899462,-18.69591482,4.999916185,14.53817888,0,14.49598198,3.815457649,-12.6962536,-1.184194293,-23.27461409,214.6762061,147.3509358,261.610534,-0.722149658,3.663353605,232.034886,4.013915626,0,25.6553158,186.3749894,1.960546037,-0.772247014,0.98914981,0,0,381-FRA,1,39.47025566,Yes,1,N,X,0,32.2786375,-64.8399169,4
